,season,start_date,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
81,2014,2014-11-01T12:00:00.000Z,Penn State,Big Ten,19,120,Maryland,Big Ten,20
82,2014,2014-11-01T12:00:00.000Z,Rutgers,Big Ten,0,275,Wisconsin,Big Ten,37
83,2014,2014-11-01T15:30:00.000Z,Nebraska,Big Ten,35,2509,Purdue,Big Ten,14
84,2014,2014-11-01T15:30:00.000Z,Michigan,Big Ten,34,84,Indiana,Big Ten,10
85,2014,2014-11-01T20:00:00.000Z,Ohio State,Big Ten,55,356,Illinois,Big Ten,14
86,2014,2014-11-08T12:00:00.000Z,Purdue,Big Ten,16,275,Wisconsin,Big Ten,34
87,2014,2014-11-08T12:00:00.000Z,Indiana,Big Ten,7,213,Penn State,Big Ten,13
88,2014,2014-11-08T12:00:00.000Z,Minnesota,Big Ten,51,2294,Iowa,Big Ten,14
89,2014,2014-11-08T15:30:00.000Z,Northwestern,Big Ten,9,130,Michigan,Big Ten,10
90,2014,2014-11-08T20:00:00.000Z,Michigan State,Big Ten,37,194,Ohio State,Big Ten,49
91,2014,2014-11-15T12:00:00.000Z,Minnesota,Big Ten,24,194,Ohio State,Big Ten,31
92,2014,2014-11-15T12:00:00.000Z,Penn State,Big Ten,30,218,Temple,American Athletic,13
93,2014,2014-11-15T12:00:00.000Z,Illinois,Big Ten,14,2294,Iowa,Big Ten,30
94,2014,2014-11-15T15:30:00.000Z,Wisconsin,Big Ten,59,158,Nebraska,Big Ten,24
95,2014,2014-11-15T15:30:00.000Z,Notre Dame,FBS Independents,40,77,Northwestern,Big Ten,43
96,2014,2014-11-15T15:30:00.000Z,Rutgers,Big Ten,45,84,Indiana,Big Ten,23
97,2014,2014-11-15T20:00:00.000Z,Maryland,Big Ten,15,127,Michigan State,Big Ten,37
98,2014,2014-11-22T12:00:00.000Z,Michigan State,Big Ten,45,164,Rutgers,Big Ten,3
99,2014,2014-11-22T12:00:00.000Z,Nebraska,Big Ten,24,135,Minnesota,Big Ten,28
100,2014,2014-11-22T12:00:00.000Z,Purdue,Big Ten,14,77,Northwestern,Big Ten,38
101,2014,2014-11-22T12:00:00.000Z,Illinois,Big Ten,16,213,Penn State,Big Ten,14
102,2014,2014-11-22T12:00:00.000Z,Ohio State,Big Ten,42,84,Indiana,Big Ten,27
103,2014,2014-11-22T15:30:00.000Z,Iowa,Big Ten,24,275,Wisconsin,Big Ten,26
104,2014,2014-11-22T15:30:00.000Z,Michigan,Big Ten,16,120,Maryland,Big Ten,23
105,2014,2014-11-28T12:00:00.000Z,Iowa,Big Ten,34,158,Nebraska,Big Ten,37
106,2014,2014-11-29T12:00:00.000Z,Northwestern,Big Ten,33,356,Illinois,Big Ten,47
107,2014,2014-11-29T12:00:00.000Z,Ohio State,Big Ten,42,130,Michigan,Big Ten,28
108,2014,2014-11-29T12:00:00.000Z,Indiana,Big Ten,23,2509,Purdue,Big Ten,16
109,2014,2014-11-29T15:30:00.000Z,Penn State,Big Ten,10,127,Michigan State,Big Ten,34
110,2014,2014-11-29T15:30:00.000Z,Maryland,Big Ten,38,164,Rutgers,Big Ten,41
111,2014,2014-11-29T15:30:00.000Z,Wisconsin,Big Ten,34,135,Minnesota,Big Ten,24
112,2014,2014-12-06T20:17:00.000Z,Ohio State,Big Ten,59,275,Wisconsin,Big Ten,0
0,2015,2015-09-03T20:30:00.000Z,Utah,Pac-12,24,130,Michigan,Big Ten,17
1,2015,2015-09-03T21:00:00.000Z,Minnesota,Big Ten,17,2628,TCU,Big 12,23
2,2015,2015-09-04T19:00:00.000Z,Western Michigan,Mid-American,24,127,Michigan State,Big Ten,37
3,2015,2015-09-05T12:00:00.000Z,Iowa,Big Ten,31,2287,Illinois State,,14
4,2015,2015-09-05T12:00:00.000Z,Maryland,Big Ten,50,257,Richmond,,21
5,2015,2015-09-05T12:00:00.000Z,Northwestern,Big Ten,16,24,Stanford,Pac-12,6
6,2015,2015-09-05T12:00:00.000Z,Rutgers,Big Ten,63,2450,Norfolk State,,13
7,2015,2015-09-05T14:00:00.000Z,Illinois,Big Ten,52,2309,Kent State,Mid-American,3
8,2015,2015-09-05T15:30:00.000Z,Nebraska,Big Ten,28,252,BYU,FBS Independents,33
9,2015,2015-09-05T15:30:00.000Z,Temple,American Athletic,27,213,Penn State,Big Ten,10
10,2015,2015-09-05T16:00:00.000Z,Indiana,Big Ten,48,79,Southern Illinois,,47
11,2015,2015-09-05T20:00:00.000Z,Alabama,SEC,35,275,Wisconsin,Big Ten,17
12,2015,2015-09-06T15:00:00.000Z,Marshall,Conference USA,41,2509,Purdue,Big Ten,31
13,2015,2015-09-07T20:00:00.000Z,Virginia Tech,ACC,24,194,Ohio State,Big Ten,42
14,2015,2015-09-12T12:00:00.000Z,Penn State,Big Ten,27,2084,Buffalo,Mid-American,14
15,2015,2015-09-12T12:00:00.000Z,Wisconsin,Big Ten,58,193,Miami (OH),Mid-American,0
16,2015,2015-09-12T12:00:00.000Z,Michigan,Big Ten,35,204,Oregon State,Pac-12,7
17,2015,2015-09-12T12:00:00.000Z,Illinois,Big Ten,44,2710,Western Illinois,,0
18,2015,2015-09-12T12:00:00.000Z,Maryland,Big Ten,27,189,Bowling Green,Mid-American,48
19,2015,2015-09-12T12:00:00.000Z,Purdue,Big Ten,38,282,Indiana State,,14
20,2015,2015-09-12T15:30:00.000Z,Rutgers,Big Ten,34,265,Washington State,Pac-12,37
21,2015,2015-09-12T15:30:00.000Z,Ohio State,Big Ten,38,62,Hawai'i,Mountain West,0
22,2015,2015-09-12T15:30:00.000Z,Colorado State,Mountain West,20,135,Minnesota,Big Ten,23
23,2015,2015-09-12T16:00:00.000Z,Northwestern,Big Ten,41,2197,Eastern Illinois,,0
24,2015,2015-09-12T16:45:00.000Z,Iowa State,Big 12,17,2294,Iowa,Big Ten,31
25,2015,2015-09-12T20:00:00.000Z,Nebraska,Big Ten,48,6,South Alabama,Sun Belt,9
26,2015,2015-09-12T20:00:00.000Z,Indiana,Big Ten,36,2229,Florida International,Conference USA,22
27,2015,2015-09-12T20:00:00.000Z,Michigan State,Big Ten,31,2483,Oregon,Pac-12,28
28,2015,2015-09-19T12:00:00.000Z,Maryland,Big Ten,35,58,South Florida,American Athletic,17
29,2015,2015-09-19T12:00:00.000Z,Michigan State,Big Ten,35,2005,Air Force,Mountain West,21
30,2015,2015-09-19T12:00:00.000Z,Michigan,Big Ten,28,2439,UNLV,Mountain West,7
31,2015,2015-09-19T12:00:00.000Z,North Carolina,ACC,48,356,Illinois,Big Ten,14
32,2015,2015-09-19T12:00:00.000Z,Minnesota,Big Ten,10,2309,Kent State,Mid-American,7
33,2015,2015-09-19T12:30:00.000Z,Duke,ACC,10,77,Northwestern,Big Ten,19
34,2015,2015-09-19T15:30:00.000Z,Wisconsin,Big Ten,28,2653,Troy,Sun Belt,3
35,2015,2015-09-19T15:30:00.000Z,Purdue,Big Ten,24,259,Virginia Tech,ACC,51
36,2015,2015-09-19T15:30:00.000Z,Miami,ACC,36,158,Nebraska,Big Ten,33
37,2015,2015-09-19T15:30:00.000Z,Ohio State,Big Ten,20,2459,Northern Illinois,Mid-American,13
38,2015,2015-09-19T16:00:00.000Z,Indiana,Big Ten,38,98,Western Kentucky,Conference USA,35
39,2015,2015-09-19T20:00:00.000Z,Iowa,Big Ten,27,221,Pittsburgh,ACC,24
40,2015,2015-09-19T20:00:00.000Z,Penn State,Big Ten,28,164,Rutgers,Big Ten,3
41,2015,2015-09-26T12:00:00.000Z,Nebraska,Big Ten,36,2572,Southern Mississippi,Conference USA,28
42,2015,2015-09-26T12:00:00.000Z,Michigan State,Big Ten,30,2117,Central Michigan,Mid-American,10
43,2015,2015-09-26T12:00:00.000Z,Rutgers,Big Ten,27,2305,Kansas,Big 12,14
44,2015,2015-09-26T12:00:00.000Z,Purdue,Big Ten,28,189,Bowling Green,Mid-American,35
45,2015,2015-09-26T12:00:00.000Z,Michigan,Big Ten,31,252,BYU,FBS Independents,0
46,2015,2015-09-26T12:30:00.000Z,Wake Forest,ACC,24,84,Indiana,Big Ten,31
47,2015,2015-09-26T15:00:00.000Z,West Virginia,Big 12,45,120,Maryland,Big Ten,6
48,2015,2015-09-26T15:30:00.000Z,Iowa,Big Ten,62,249,North Texas,Conference USA,16
49,2015,2015-09-26T15:30:00.000Z,Ohio State,Big Ten,38,2711,Western Michigan,Mid-American,12
50,2015,2015-09-26T15:30:00.000Z,Penn State,Big Ten,37,21,San Diego State,Mountain West,21
51,2015,2015-09-26T15:30:00.000Z,Minnesota,Big Ten,27,195,Ohio,Mid-American,24
52,2015,2015-09-26T16:00:00.000Z,Illinois,Big Ten,27,2393,Middle Tennessee,Conference USA,25
53,2015,2015-09-26T20:00:00.000Z,Northwestern,Big Ten,24,2050,Ball State,Mid-American,19
54,2015,2015-09-26T20:00:00.000Z,Wisconsin,Big Ten,28,62,Hawai'i,Mountain West,0
55,2015,2015-10-03T12:00:00.000Z,Michigan State,Big Ten,24,2509,Purdue,Big Ten,21
56,2015,2015-10-03T12:00:00.000Z,Northwestern,Big Ten,27,135,Minnesota,Big Ten,0
57,2015,2015-10-03T12:00:00.000Z,Wisconsin,Big Ten,6,2294,Iowa,Big Ten,10
58,2015,2015-10-03T12:00:00.000Z,Maryland,Big Ten,0,130,Michigan,Big Ten,28
59,2015,2015-10-03T12:00:00.000Z,Penn State,Big Ten,20,349,Army,FBS Independents,14
60,2015,2015-10-03T15:30:00.000Z,Indiana,Big Ten,27,194,Ohio State,Big Ten,34
61,2015,2015-10-03T16:02:00.000Z,Illinois,Big Ten,14,158,Nebraska,Big Ten,13
62,2015,2015-10-10T12:00:00.000Z,Ohio State,Big Ten,49,120,Maryland,Big Ten,28
63,2015,2015-10-10T12:00:00.000Z,Iowa,Big Ten,29,356,Illinois,Big Ten,20
64,2015,2015-10-10T12:00:00.000Z,Penn State,Big Ten,29,84,Indiana,Big Ten,7
65,2015,2015-10-10T15:30:00.000Z,Michigan,Big Ten,38,77,Northwestern,Big Ten,0
66,2015,2015-10-10T15:30:00.000Z,Purdue,Big Ten,13,135,Minnesota,Big Ten,41
67,2015,2015-10-10T15:30:00.000Z,Nebraska,Big Ten,21,275,Wisconsin,Big Ten,23
68,2015,2015-10-10T20:00:00.000Z,Rutgers,Big Ten,24,127,Michigan State,Big Ten,31
69,2015,2015-10-17T12:00:00.000Z,Wisconsin,Big Ten,24,2509,Purdue,Big Ten,7
70,2015,2015-10-17T12:00:00.000Z,Northwestern,Big Ten,10,2294,Iowa,Big Ten,40
71,2015,2015-10-17T15:30:00.000Z,Michigan,Big Ten,23,127,Michigan State,Big Ten,27
72,2015,2015-10-17T15:30:00.000Z,Indiana,Big Ten,52,164,Rutgers,Big Ten,55
73,2015,2015-10-17T15:30:00.000Z,Minnesota,Big Ten,25,158,Nebraska,Big Ten,48
74,2015,2015-10-17T20:00:00.000Z,Ohio State,Big Ten,38,213,Penn State,Big Ten,10
75,2015,2015-10-24T12:00:00.000Z,Nebraska,Big Ten,28,77,Northwestern,Big Ten,30
76,2015,2015-10-24T15:30:00.000Z,Michigan State,Big Ten,52,84,Indiana,Big Ten,26
77,2015,2015-10-24T15:30:00.000Z,Illinois,Big Ten,13,275,Wisconsin,Big Ten,24
78,2015,2015-10-24T15:30:00.000Z,Maryland,Big Ten,30,213,Penn State,Big Ten,31
79,2015,2015-10-24T20:00:00.000Z,Rutgers,Big Ten,7,194,Ohio State,Big Ten,49
80,2015,2015-10-31T12:00:00.000Z,Purdue,Big Ten,55,158,Nebraska,Big Ten,45
81,2015,2015-10-31T12:00:00.000Z,Penn State,Big Ten,39,356,Illinois,Big Ten,0
82,2015,2015-10-31T12:00:00.000Z,Wisconsin,Big Ten,48,164,Rutgers,Big Ten,10
83,2015,2015-10-31T15:30:00.000Z,Iowa,Big Ten,31,120,Maryland,Big Ten,15
84,2015,2015-10-31T19:00:00.000Z,Minnesota,Big Ten,26,130,Michigan,Big Ten,29
85,2015,2015-11-07T12:00:00.000Z,Purdue,Big Ten,14,356,Illinois,Big Ten,48
86,2015,2015-11-07T12:00:00.000Z,Northwestern,Big Ten,23,213,Penn State,Big Ten,21
87,2015,2015-11-07T15:30:00.000Z,Indiana,Big Ten,27,2294,Iowa,Big Ten,35
88,2015,2015-11-07T15:30:00.000Z,Michigan,Big Ten,49,164,Rutgers,Big Ten,16
89,2015,2015-11-07T15:30:00.000Z,Maryland,Big Ten,24,275,Wisconsin,Big Ten,31
90,2015,2015-11-07T19:00:00.000Z,Nebraska,Big Ten,39,127,Michigan State,Big Ten,38
91,2015,2015-11-07T20:00:00.000Z,Ohio State,Big Ten,28,135,Minnesota,Big Ten,14
92,2015,2015-11-14T12:00:00.000Z,Michigan State,Big Ten,24,120,Maryland,Big Ten,7
93,2015,2015-11-14T12:00:00.000Z,Illinois,Big Ten,3,194,Ohio State,Big Ten,28
94,2015,2015-11-14T12:00:00.000Z,Northwestern,Big Ten,21,2509,Purdue,Big Ten,14
95,2015,2015-11-14T15:30:00.000Z,Indiana,Big Ten,41,130,Michigan,Big Ten,48
96,2015,2015-11-14T15:30:00.000Z,Rutgers,Big Ten,14,158,Nebraska,Big Ten,31
97,2015,2015-11-14T20:00:00.000Z,Iowa,Big Ten,40,135,Minnesota,Big Ten,35
98,2015,2015-11-21T12:00:00.000Z,Army,FBS Independents,21,164,Rutgers,Big Ten,31
99,2015,2015-11-21T12:00:00.000Z,Minnesota,Big Ten,32,356,Illinois,Big Ten,23
100,2015,2015-11-21T12:00:00.000Z,Iowa,Big Ten,40,2509,Purdue,Big Ten,20
101,2015,2015-11-21T12:00:00.000Z,Penn State,Big Ten,16,130,Michigan,Big Ten,28
102,2015,2015-11-21T12:00:00.000Z,Maryland,Big Ten,28,84,Indiana,Big Ten,47
103,2015,2015-11-21T15:30:00.000Z,Wisconsin,Big Ten,7,77,Northwestern,Big Ten,13
104,2015,2015-11-21T15:30:00.000Z,Ohio State,Big Ten,14,127,Michigan State,Big Ten,17
105,2015,2015-11-27T15:30:00.000Z,Nebraska,Big Ten,20,2294,Iowa,Big Ten,28
106,2015,2015-11-28T12:00:00.000Z,Michigan,Big Ten,13,194,Ohio State,Big Ten,42
107,2015,2015-11-28T12:00:00.000Z,Purdue,Big Ten,36,84,Indiana,Big Ten,54
108,2015,2015-11-28T12:00:00.000Z,Rutgers,Big Ten,41,120,Maryland,Big Ten,46
109,2015,2015-11-28T15:30:00.000Z,Michigan State,Big Ten,55,213,Penn State,Big Ten,16
110,2015,2015-11-28T15:30:00.000Z,Minnesota,Big Ten,21,275,Wisconsin,Big Ten,31
111,2015,2015-11-28T15:30:00.000Z,Illinois,Big Ten,14,77,Northwestern,Big Ten,24
112,2015,2015-12-05T20:00:00.000Z,Iowa,Big Ten,13,127,Michigan State,Big Ten,16
0,2016,2016-09-01T19:30:00.000Z,Florida International,Conference USA,13,84,Indiana,Big Ten,34
1,2016,2016-09-01T21:00:00.000Z,Minnesota,Big Ten,30,204,Oregon State,Pac-12,23
2,2016,2016-09-02T19:00:00.000Z,Michigan State,Big Ten,28,231,Furman,,13
3,2016,2016-09-03T12:00:00.000Z,Purdue,Big Ten,45,2198,Eastern Kentucky,,24
4,2016,2016-09-03T12:00:00.000Z,Ohio State,Big Ten,77,189,Bowling Green,Mid-American,10
5,2016,2016-09-03T12:00:00.000Z,Michigan,Big Ten,63,62,Hawai'i,Mountain West,3
6,2016,2016-09-03T12:00:00.000Z,Northwestern,Big Ten,21,2711,Western Michigan,Mid-American,22
7,2016,2016-09-03T12:00:00.000Z,Maryland,Big Ten,52,47,Howard,,13
8,2016,2016-09-03T14:00:00.000Z,Washington,Pac-12,48,164,Rutgers,Big Ten,13
9,2016,2016-09-03T15:30:00.000Z,Penn State,Big Ten,33,2309,Kent State,Mid-American,13
10,2016,2016-09-03T15:30:00.000Z,Illinois,Big Ten,52,93,Murray State,,3
11,2016,2016-09-03T15:30:00.000Z,Iowa,Big Ten,45,193,Miami (OH),Mid-American,21
12,2016,2016-09-03T15:30:00.000Z,Wisconsin,Big Ten,16,99,LSU,SEC,14
13,2016,2016-09-03T20:00:00.000Z,Nebraska,Big Ten,43,278,Fresno State,Mountain West,10
14,2016,2016-09-09T19:30:00.000Z,Florida International,Conference USA,14,120,Maryland,Big Ten,41
15,2016,2016-09-10T12:00:00.000Z,Purdue,Big Ten,20,2132,Cincinnati,American Athletic,38
16,2016,2016-09-10T12:00:00.000Z,Minnesota,Big Ten,58,282,Indiana State,,28
17,2016,2016-09-10T12:00:00.000Z,Nebraska,Big Ten,52,2751,Wyoming,Mountain West,17
18,2016,2016-09-10T12:00:00.000Z,Michigan,Big Ten,51,2116,UCF,American Athletic,14
19,2016,2016-09-10T12:00:00.000Z,Pittsburgh,ACC,42,213,Penn State,Big Ten,39
20,2016,2016-09-10T12:00:00.000Z,Rutgers,Big Ten,52,47,Howard,,14
21,2016,2016-09-10T15:30:00.000Z,Northwestern,Big Ten,7,2287,Illinois State,,9
22,2016,2016-09-10T15:30:00.000Z,Ohio State,Big Ten,48,202,Tulsa,American Athletic,3
23,2016,2016-09-10T15:30:00.000Z,Wisconsin,Big Ten,54,2006,Akron,Mid-American,10
24,2016,2016-09-10T16:00:00.000Z,Indiana,Big Ten,30,2050,Ball State,Mid-American,20
25,2016,2016-09-10T19:30:00.000Z,Illinois,Big Ten,23,153,North Carolina,ACC,48
26,2016,2016-09-10T19:30:00.000Z,Iowa,Big Ten,42,66,Iowa State,Big 12,3
27,2016,2016-09-17T12:00:00.000Z,Rutgers,Big Ten,37,167,New Mexico,Mountain West,28
28,2016,2016-09-17T12:00:00.000Z,Wisconsin,Big Ten,23,2247,Georgia State,Sun Belt,17
29,2016,2016-09-17T12:00:00.000Z,Iowa,Big Ten,21,2449,North Dakota State,,23
30,2016,2016-09-17T12:00:00.000Z,Penn State,Big Ten,34,218,Temple,American Athletic,27
31,2016,2016-09-17T15:30:00.000Z,Nebraska,Big Ten,35,2483,Oregon,Pac-12,32
32,2016,2016-09-17T15:30:00.000Z,Michigan,Big Ten,45,38,Colorado,Pac-12,28
33,2016,2016-09-17T16:00:00.000Z,Illinois,Big Ten,10,2711,Western Michigan,Mid-American,34
34,2016,2016-09-17T19:00:00.000Z,UCF,American Athletic,24,120,Maryland,Big Ten,30
35,2016,2016-09-17T19:30:00.000Z,Notre Dame,FBS Independents,28,127,Michigan State,Big Ten,36
36,2016,2016-09-17T19:30:00.000Z,Oklahoma,Big 12,24,194,Ohio State,Big Ten,45
37,2016,2016-09-17T20:00:00.000Z,Northwestern,Big Ten,24,150,Duke,ACC,13
38,2016,2016-09-24T12:00:00.000Z,Rutgers,Big Ten,7,2294,Iowa,Big Ten,14
39,2016,2016-09-24T12:00:00.000Z,Michigan State,Big Ten,6,275,Wisconsin,Big Ten,30
40,2016,2016-09-24T12:00:00.000Z,Purdue,Big Ten,24,2440,Nevada,Mountain West,14
41,2016,2016-09-24T12:00:00.000Z,Minnesota,Big Ten,31,36,Colorado State,Mountain West,24
42,2016,2016-09-24T15:30:00.000Z,Indiana,Big Ten,28,154,Wake Forest,ACC,33
43,2016,2016-09-24T15:30:00.000Z,Michigan,Big Ten,49,213,Penn State,Big Ten,10
44,2016,2016-09-24T19:30:00.000Z,Northwestern,Big Ten,13,158,Nebraska,Big Ten,24
45,2016,2016-10-01T12:00:00.000Z,Iowa,Big Ten,31,77,Northwestern,Big Ten,38
46,2016,2016-10-01T12:00:00.000Z,Ohio State,Big Ten,58,164,Rutgers,Big Ten,0
47,2016,2016-10-01T15:30:00.000Z,Maryland,Big Ten,50,2509,Purdue,Big Ten,7
48,2016,2016-10-01T15:30:00.000Z,Michigan,Big Ten,14,275,Wisconsin,Big Ten,7
49,2016,2016-10-01T15:30:00.000Z,Nebraska,Big Ten,31,356,Illinois,Big Ten,16
50,2016,2016-10-01T15:40:00.000Z,Penn State,Big Ten,29,135,Minnesota,Big Ten,26
51,2016,2016-10-01T20:00:00.000Z,Indiana,Big Ten,24,127,Michigan State,Big Ten,21
52,2016,2016-10-08T12:00:00.000Z,Minnesota,Big Ten,7,2294,Iowa,Big Ten,14
53,2016,2016-10-08T12:00:00.000Z,Penn State,Big Ten,38,120,Maryland,Big Ten,14
54,2016,2016-10-08T15:30:00.000Z,Ohio State,Big Ten,38,84,Indiana,Big Ten,17
55,2016,2016-10-08T15:30:00.000Z,Illinois,Big Ten,31,2509,Purdue,Big Ten,34
56,2016,2016-10-08T15:30:00.000Z,Michigan State,Big Ten,14,252,BYU,FBS Independents,31
57,2016,2016-10-08T19:00:00.000Z,Rutgers,Big Ten,0,130,Michigan,Big Ten,78
58,2016,2016-10-15T12:00:00.000Z,Rutgers,Big Ten,7,356,Illinois,Big Ten,24
59,2016,2016-10-15T12:00:00.000Z,Maryland,Big Ten,10,135,Minnesota,Big Ten,31
60,2016,2016-10-15T12:00:00.000Z,Purdue,Big Ten,35,2294,Iowa,Big Ten,49
61,2016,2016-10-15T15:30:00.000Z,Michigan State,Big Ten,40,77,Northwestern,Big Ten,54
62,2016,2016-10-15T15:30:00.000Z,Indiana,Big Ten,22,158,Nebraska,Big Ten,27
63,2016,2016-10-15T20:00:00.000Z,Wisconsin,Big Ten,23,194,Ohio State,Big Ten,30
64,2016,2016-10-22T12:00:00.000Z,Northwestern,Big Ten,24,84,Indiana,Big Ten,14
65,2016,2016-10-22T12:00:00.000Z,Iowa,Big Ten,9,275,Wisconsin,Big Ten,17
66,2016,2016-10-22T12:00:00.000Z,Minnesota,Big Ten,34,164,Rutgers,Big Ten,32
67,2016,2016-10-22T15:30:00.000Z,Nebraska,Big Ten,27,2509,Purdue,Big Ten,14
68,2016,2016-10-22T15:30:00.000Z,Michigan,Big Ten,41,356,Illinois,Big Ten,8
69,2016,2016-10-22T19:30:00.000Z,Maryland,Big Ten,28,127,Michigan State,Big Ten,17
70,2016,2016-10-22T20:00:00.000Z,Penn State,Big Ten,24,194,Ohio State,Big Ten,21
71,2016,2016-10-29T12:00:00.000Z,Illinois,Big Ten,17,135,Minnesota,Big Ten,40
72,2016,2016-10-29T12:00:00.000Z,Michigan State,Big Ten,23,130,Michigan,Big Ten,32
73,2016,2016-10-29T12:00:00.000Z,Purdue,Big Ten,24,213,Penn State,Big Ten,62
74,2016,2016-10-29T15:30:00.000Z,Ohio State,Big Ten,24,77,Northwestern,Big Ten,20
75,2016,2016-10-29T15:30:00.000Z,Indiana,Big Ten,42,120,Maryland,Big Ten,36
76,2016,2016-10-29T19:00:00.000Z,Wisconsin,Big Ten,23,158,Nebraska,Big Ten,17
77,2016,2016-11-05T12:00:00.000Z,Rutgers,Big Ten,27,84,Indiana,Big Ten,33
78,2016,2016-11-05T12:00:00.000Z,Northwestern,Big Ten,7,275,Wisconsin,Big Ten,21
79,2016,2016-11-05T12:00:00.000Z,Illinois,Big Ten,31,127,Michigan State,Big Ten,27
80,2016,2016-11-05T15:30:00.000Z,Minnesota,Big Ten,44,2509,Purdue,Big Ten,31
81,2016,2016-11-05T15:30:00.000Z,Michigan,Big Ten,59,120,Maryland,Big Ten,3
82,2016,2016-11-05T19:30:00.000Z,Penn State,Big Ten,41,2294,Iowa,Big Ten,14
83,2016,2016-11-05T20:00:00.000Z,Ohio State,Big Ten,62,158,Nebraska,Big Ten,3
84,2016,2016-11-12T12:00:00.000Z,Purdue,Big Ten,17,77,Northwestern,Big Ten,45
85,2016,2016-11-12T12:00:00.000Z,Indiana,Big Ten,31,213,Penn State,Big Ten,45
86,2016,2016-11-12T12:00:00.000Z,Michigan State,Big Ten,49,164,Rutgers,Big Ten,0
87,2016,2016-11-12T15:30:00.000Z,Maryland,Big Ten,3,194,Ohio State,Big Ten,62
88,2016,2016-11-12T15:30:00.000Z,Wisconsin,Big Ten,48,356,Illinois,Big Ten,3
89,2016,2016-11-12T19:30:00.000Z,Nebraska,Big Ten,24,135,Minnesota,Big Ten,17
90,2016,2016-11-12T20:00:00.000Z,Iowa,Big Ten,14,130,Michigan,Big Ten,13
91,2016,2016-11-19T12:00:00.000Z,Michigan State,Big Ten,16,194,Ohio State,Big Ten,17
92,2016,2016-11-19T12:00:00.000Z,Purdue,Big Ten,20,275,Wisconsin,Big Ten,49
93,2016,2016-11-19T12:00:00.000Z,Nebraska,Big Ten,28,120,Maryland,Big Ten,7
94,2016,2016-11-19T12:00:00.000Z,Illinois,Big Ten,0,2294,Iowa,Big Ten,28
95,2016,2016-11-19T15:30:00.000Z,Minnesota,Big Ten,29,77,Northwestern,Big Ten,12
96,2016,2016-11-19T15:30:00.000Z,Michigan,Big Ten,20,84,Indiana,Big Ten,10
97,2016,2016-11-19T20:00:00.000Z,Rutgers,Big Ten,0,213,Penn State,Big Ten,39
98,2016,2016-11-25T15:30:00.000Z,Iowa,Big Ten,40,158,Nebraska,Big Ten,10
99,2016,2016-11-26T12:00:00.000Z,Northwestern,Big Ten,42,356,Illinois,Big Ten,21
100,2016,2016-11-26T12:00:00.000Z,Ohio State,Big Ten,30,130,Michigan,Big Ten,27
101,2016,2016-11-26T12:00:00.000Z,Maryland,Big Ten,31,164,Rutgers,Big Ten,13
102,2016,2016-11-26T12:00:00.000Z,Indiana,Big Ten,26,2509,Purdue,Big Ten,24
103,2016,2016-11-26T15:30:00.000Z,Penn State,Big Ten,45,127,Michigan State,Big Ten,12
104,2016,2016-11-26T15:30:00.000Z,Wisconsin,Big Ten,31,135,Minnesota,Big Ten,17
105,2016,2016-12-03T20:00:00.000Z,Penn State,Big Ten,38,275,Wisconsin,Big Ten,31
0,2017,2017-08-31T19:00:00.000Z,Minnesota,Big Ten,17,2084,Buffalo,Mid-American,7
1,2017,2017-08-31T20:00:00.000Z,Indiana,Big Ten,21,194,Ohio State,Big Ten,49
2,2017,2017-09-01T20:00:00.000Z,Rutgers,Big Ten,14,264,Washington,Pac-12,30
3,2017,2017-09-01T21:00:00.000Z,Wisconsin,Big Ten,59,328,Utah State,Mountain West,10
4,2017,2017-09-02T12:00:00.000Z,Iowa,Big Ten,24,2751,Wyoming,Mountain West,3
5,2017,2017-09-02T12:00:00.000Z,Illinois,Big Ten,24,2050,Ball State,Mid-American,21
6,2017,2017-09-02T12:00:00.000Z,Michigan State,Big Ten,35,189,Bowling Green,Mid-American,10
7,2017,2017-09-02T12:00:00.000Z,Penn State,Big Ten,52,2006,Akron,Mid-American,0
8,2017,2017-09-02T12:00:00.000Z,Texas,Big 12,41,120,Maryland,Big Ten,51
9,2017,2017-09-02T15:30:00.000Z,Florida,SEC,17,130,Michigan,Big Ten,33
10,2017,2017-09-02T15:30:00.000Z,Northwestern,Big Ten,31,2440,Nevada,Mountain West,20
11,2017,2017-09-02T19:30:00.000Z,Purdue,Big Ten,28,97,Louisville,ACC,35
12,2017,2017-09-02T20:00:00.000Z,Nebraska,Big Ten,43,2032,Arkansas State,Sun Belt,36
13,2017,2017-09-08T20:00:00.000Z,Purdue,Big Ten,44,195,Ohio,Mid-American,21
14,2017,2017-09-09T12:00:00.000Z,Iowa State,Big 12,41,2294,Iowa,Big Ten,44
15,2017,2017-09-09T12:00:00.000Z,Michigan,Big Ten,36,2132,Cincinnati,American Athletic,14
16,2017,2017-09-09T12:00:00.000Z,Wisconsin,Big Ten,31,2226,Florida Atlantic,Conference USA,14
17,2017,2017-09-09T12:00:00.000Z,Duke,ACC,41,77,Northwestern,Big Ten,17
18,2017,2017-09-09T12:00:00.000Z,Maryland,Big Ten,63,119,Towson,,17
19,2017,2017-09-09T15:30:00.000Z,Penn State,Big Ten,33,221,Pittsburgh,ACC,14
20,2017,2017-09-09T15:30:00.000Z,Virginia,ACC,17,84,Indiana,Big Ten,34
21,2017,2017-09-09T15:30:00.000Z,Michigan State,Big Ten,28,2711,Western Michigan,Mid-American,14
